  -2.6954375e-02   4.8418021e-01   7.3185703e-01   1.0156413e+00   1.3981216e+00   1.1992608e+00   1.3456384e+00   1.0745543e+00   1.0166383e+00   4.8979753e-01   7.0422591e-02  -4.2565954e-01  -7.1210277e-01  -9.9390851e-01  -1.2694462e+00  -1.4767066e+00  -1.4573837e+00  -1.4051957e+00  -1.1053765e+00  -9.0539702e-01  -4.9002956e-01  -3.8543503e-02   2.0230116e-01   7.9383572e-01   1.0917313e+00   1.3322160e+00   1.4035882e+00   1.0817895e+00   1.2070336e+00   8.5835226e-01   5.4561465e-01   1.3194660e-01  -1.8417444e-01  -8.8505063e-01  -1.1547166e+00  -1.4226882e+00  -1.3818975e+00  -1.6329977e+00  -1.6083019e+00  -1.2283304e+00  -9.1314891e-01  -5.6747459e-01  -7.1550749e-02   5.0052343e-01   7.1277356e-01   1.0445527e+00   1.1436551e+00   1.1775536e+00   1.2999778e+00   1.1680981e+00   8.2550757e-01   5.5210770e-01  -8.6883342e-02  -3.4084431e-01  -8.2360565e-01  -1.0694589e+00  -1.2771595e+00  -1.6186147e+00  -1.6149967e+00  -1.5060247e+00  -1.1329839e+00  -7.0984133e-01  -4.7954328e-01   9.0486803e-04   2.4241498e-01   7.4571538e-01   9.4009654e-01   1.3197981e+00   1.0530789e+00   1.2583925e+00   1.0817777e+00   9.5761594e-01   4.9526040e-01   1.3915042e-01  -3.7701693e-01  -7.7694994e-01  -9.8837283e-01  -1.4232133e+00  -1.6599858e+00  -1.4521849e+00  -1.4458116e+00  -1.2224229e+00  -8.1159944e-01  -4.2686437e-01  -1.0839709e-01   2.1839523e-01   7.0587710e-01   8.5747319e-01   1.2555034e+00   1.3162342e+00   1.1614173e+00   1.0738177e+00   8.3575306e-01   6.4116469e-01  -2.5774364e-02  -4.8093220e-01  -9.3131173e-01  -1.2033835e+00  -1.4310268e+00  -1.4863576e+00  -1.5498564e+00  -1.2986195e+00  -1.1495209e+00  -8.3809819e-01  -2.6806830e-01  -3.8432329e-02   4.5173854e-01   8.6962550e-01   1.2054725e+00   1.2144543e+00   1.3854569e+00   1.2742374e+00   1.1930649e+00   7.0955316e-01   5.1714804e-01   1.8844554e-02  -4.7285820e-01
   4.0999699e-02   4.9562941e-01   4.7170065e-01   1.0277497e+00   1.2907010e+00   1.4584246e+00   1.3804891e+00   1.0873779e+00   8.8700826e-01   4.9078051e-01   4.0539087e-02  -3.1614955e-01  -7.3198387e-01  -1.1566674e+00  -1.2670897e+00  -1.3746553e+00  -1.4920054e+00  -1.3758175e+00  -1.2091106e+00  -8.6943282e-01  -4.6742641e-01  -1.0996795e-02   3.7924073e-01   6.6306503e-01   1.0592094e+00   1.2047656e+00   1.3434428e+00   1.3833009e+00   1.2574548e+00   7.2899523e-01   5.7612083e-01   6.1839598e-03  -3.3491572e-01  -4.6949249e-01  -1.0558760e+00  -1.3137173e+00  -1.3742076e+00  -1.5813879e+00  -1.5316111e+00  -1.3586431e+00  -8.9322738e-01  -4.6879362e-01  -7.2451729e-02   4.9293288e-01   8.1385954e-01   1.1826076e+00   1.2747655e+00   1.3268676e+00   1.3220620e+00   1.2837736e+00   8.0150379e-01   3.0909401e-01  -9.3857019e-02  -4.8416051e-01  -9.3139108e-01  -9.8466664e-01  -1.2838642e+00  -1.7528560e+00  -1.5051663e+00  -1.5285243e+00  -1.0191706e+00  -9.2323899e-01  -4.7549620e-01  -4.5829145e-02   4.9574913e-01   8.0086591e-01   1.1652537e+00   1.4358221e+00   1.3323435e+00   1.2755111e+00   1.0971070e+00   8.7034754e-01   3.8482286e-01   1.0824771e-01  -4.8868007e-01  -8.3113546e-01  -1.1238387e+00  -1.4658122e+00  -1.4494365e+00  -1.4986409e+00  -1.2544816e+00  -1.1258806e+00  -7.0465989e-01  -3.8965600e-01   5.8744847e-02   3.7794729e-01   9.0220713e-01   1.0684671e+00   1.2194874e+00   1.4214909e+00   1.3666388e+00   1.1406417e+00   8.6584963e-01   3.4529106e-01   4.3794469e-02  -4.2507390e-01  -9.7285344e-01  -1.1564957e+00  -1.3644572e+00  -1.3493430e+00  -1.6242471e+00  -9.9071571e-01  -9.1886959e-01  -7.3101459e-01  -2.8146466e-01   1.7549218e-01   3.9425279e-01   7.6858119e-01   1.1167079e+00   1.1548312e+00   1.3646281e+00   1.3169256e+00   1.0451664e+00   5.8558300e-01   4.4280172e-01  -9.1127002e-02  -5.0867977e-01
  -1.2154664e-01   4.1585358e-01   6.4983391e-01   9.9813803e-01   1.4787692e+00   1.3494150e+00   1.2664478e+00   1.1809063e+00   9.5941651e-01   3.6950302e-01   6.8447826e-02  -3.2720690e-01  -8.1477674e-01  -9.6145536e-01  -1.2853080e+00  -1.5290201e+00  -1.3431465e+00  -1.3725966e+00  -1.2894578e+00  -9.5617194e-01  -4.1525239e-01  -4.2608151e-03   2.7259025e-01   6.8069741e-01   1.0688981e+00   1.4866945e+00   1.2282238e+00   1.2864098e+00   1.1993447e+00   8.8872559e-01   3.2133163e-01   1.9801567e-01  -4.4942187e-01  -5.8599699e-01  -1.0861073e+00  -1.4269948e+00  -1.5624118e+00  -1.5406797e+00  -1.4679796e+00  -1.0162400e+00  -8.6874826e-01  -3.1518056e-01   6.0116752e-02   1.5033215e-01   9.3715642e-01   1.0596789e+00   1.3166010e+00   1.3680271e+00   1.1960593e+00   9.5868303e-01   9.0858113e-01   3.8117495e-01   7.1843136e-02  -3.2814652e-01  -5.7650255e-01  -9.9535018e-01  -1.3689518e+00  -1.4099355e+00  -1.4490346e+00  -1.5087078e+00  -1.1787930e+00  -8.6747220e-01  -4.8973969e-01   1.7705978e-02   3.8274722e-01   5.2564649e-01   1.1800162e+00   1.4331767e+00   1.3175960e+00   1.2087853e+00   1.0548205e+00   8.9541200e-01   3.0521619e-01   2.5409771e-03  -4.5894369e-01  -8.5095283e-01  -1.0537204e+00  -1.2701328e+00  -1.3999361e+00  -1.5923894e+00  -1.2668706e+00  -1.1456324e+00  -7.8816696e-01  -5.0935392e-01   4.5321408e-02   4.5071386e-01   8.5113859e-01   1.1206158e+00   1.4019953e+00   1.1297797e+00   1.3191160e+00   1.2784624e+00   8.1617199e-01   3.4624120e-01  -9.9772114e-02  -4.6926497e-01  -7.3613439e-01  -9.3492834e-01  -1.2926512e+00  -1.4668819e+00  -1.3376239e+00  -1.3293508e+00  -1.0764158e+00  -8.8939499e-01  -3.0982881e-01   1.5503254e-01   4.9788356e-01   7.5311042e-01   1.0252376e+00   1.2398496e+00   1.2868638e+00   1.1719227e+00   1.1514217e+00   6.5797370e-01   4.9149203e-01   7.6725305e-02  -2.5941006e-01
  -2.1661891e-02   3.1076875e-01   7.2869350e-01   1.1631228e+00   1.3728525e+00   1.3036793e+00   1.2970967e+00   1.2335142e+00   9.4327537e-01   6.9389780e-01   1.6318810e-01  -2.8249347e-01  -7.0493976e-01  -9.5400935e-01  -1.2884868e+00  -1.5810161e+00  -1.4514583e+00  -1.5502768e+00  -1.3112411e+00  -7.6636725e-01  -4.6446124e-01  -2.4113676e-01   2.7433955e-01   7.6635314e-01   9.4536446e-01   1.2395707e+00   1.3137723e+00   1.4311331e+00   1.0468955e+00   9.1167271e-01   2.4895600e-01  -2.3351022e-02  -1.5832982e-01  -8.4658834e-01  -1.0470601e+00  -1.2966355e+00  -1.4265009e+00  -1.4547023e+00  -1.5149839e+00  -1.1353272e+00  -7.2011152e-01  -3.5594533e-01   3.2266496e-02   2.7375921e-01   7.2855845e-01   9.9233173e-01   1.3445376e+00   1.4982496e+00   1.4490318e+00   1.0429178e+00   8.6265634e-01   4.6403545e-01   1.2701686e-01  -5.4386185e-01  -6.3947336e-01  -1.1772980e+00  -1.1727964e+00  -1.5955823e+00  -1.4742149e+00  -1.3762348e+00  -1.1726457e+00  -9.0936588e-01  -4.8154886e-01  -4.9428864e-02   4.0983189e-01   9.1863293e-01   9.1956884e-01   1.3535093e+00   1.4547641e+00   1.5409254e+00   1.1552288e+00   8.1124348e-01   5.7085565e-01   1.2942431e-01  -3.8626515e-01  -8.4445523e-01  -1.2447845e+00  -1.4092772e+00  -1.4767555e+00  -1.4827866e+00  -1.2912364e+00  -1.1363982e+00  -8.7622386e-01  -4.0568328e-01   1.8702930e-02   3.6130808e-01   9.0674287e-01   1.0332289e+00   1.2650841e+00   1.3286186e+00   1.3675112e+00   9.1693125e-01   1.0123000e+00   4.8495131e-01  -1.3717797e-01  -3.8213858e-01  -7.2444939e-01  -1.1041282e+00  -1.0650319e+00  -1.4552336e+00  -1.4465431e+00  -1.3300784e+00  -1.0334545e+00  -6.5709637e-01  -3.4518219e-01  -5.5008001e-02   5.1639213e-01   1.1319451e+00   1.2745892e+00   1.3429012e+00   1.3040092e+00   1.1523840e+00   9.4431128e-01   8.8380874e-01   4.8692187e-01   1.8930574e-03  -5.5317104e-01
  -8.5526287e-02   2.5865344e-01   5.7715769e-01   1.0085163e+00   1.2053416e+00   1.2781351e+00   1.3033867e+00   1.0614391e+00   8.3453266e-01   5.8596320e-01   7.2696241e-02  -2.5057431e-01  -7.5386932e-01  -1.0493250e+00  -1.3329356e+00  -1.4574304e+00  -1.3693567e+00  -1.4450185e+00  -1.1424504e+00  -9.1473106e-01  -5.0376665e-01  -1.0581553e-01   4.1503052e-01   6.0962858e-01   9.0085891e-01   1.1943329e+00   1.3473034e+00   1.3641036e+00   1.1446502e+00   8.3350962e-01   5.8114667e-01   5.5292577e-02  -4.1634080e-01  -7.0039117e-01  -1.1231724e+00  -1.1658278e+00  -1.4330918e+00  -1.4820985e+00  -1.2221358e+00  -1.1026934e+00  -7.3516270e-01  -4.3840335e-01  -1.3457109e-01   2.4614740e-01   6.7930113e-01   1.1632176e+00   1.2583622e+00   1.4889972e+00   1.3341939e+00   1.0371995e+00   9.3199620e-01   4.9265968e-01  -1.1811490e-01  -3.0063168e-02  -6.4497345e-01  -1.2910885e+00  -1.6348224e+00  -1.3994225e+00  -1.6531552e+00  -1.3851746e+00  -1.2057038e+00  -9.7760167e-01  -4.8564817e-01   6.5567445e-02   4.0949293e-01   8.5213874e-01   1.1043350e+00   1.2101497e+00   1.1209868e+00   1.1875145e+00   1.1624123e+00   7.7906610e-01   2.6245522e-01   1.5182224e-01  -2.0048786e-01  -7.7699417e-01  -9.1743145e-01  -1.1697264e+00  -1.4425439e+00  -1.3832152e+00  -1.2667274e+00  -1.0726177e+00  -7.9698555e-01  -5.7723491e-01   1.8281861e-02   4.6829198e-01   7.1383800e-01   1.1472813e+00   1.2310710e+00   1.3046956e+00   1.2104805e+00   1.0066780e+00   7.5982669e-01   3.5144077e-01   3.2058862e-02  -4.3254185e-01  -8.3284236e-01  -1.2698916e+00  -1.4790791e+00  -1.4936700e+00  -1.5674756e+00  -1.4889297e+00  -8.6801315e-01  -8.3559271e-01  -2.9553211e-01  -7.0998749e-02   4.6876031e-01   8.5023612e-01   9.4035425e-01   1.4010725e+00   1.2517858e+00   1.2669012e+00   1.1549857e+00   8.4271824e-01   4.0000715e-01   1.9057128e-01  -4.8112595e-01
  -1.8577328e-01   4.4394473e-01   7.0938142e-01   8.5290855e-01   1.2420204e+00   1.4482972e+00   1.3185388e+00   1.2444146e+00   9.4599332e-01   4.8011243e-01   1.6314752e-01  -2.4922325e-01  -6.2554105e-01  -1.0138435e+00  -1.2354596e+00  -1.4041833e+00  -1.4457348e+00  -1.4202638e+00  -1.1742203e+00  -1.0871941e+00  -5.4498805e-01  -8.7064218e-02   3.3130473e-01   8.3927885e-01   1.0749422e+00   1.1361231e+00   1.3841145e+00   1.2464462e+00   1.2357395e+00   8.6846808e-01   5.6374052e-01   1.5385356e-01  -2.3414423e-01  -6.5498820e-01  -1.0434371e+00  -1.1789357e+00  -1.3889362e+00  -1.3943156e+00  -1.3998848e+00  -1.0906248e+00  -9.1902626e-01  -4.8444014e-01  -1.3939209e-03   3.3526293e-01   7.1759143e-01   9.4987679e-01   1.1567420e+00   1.3331522e+00   1.3601814e+00   1.1534729e+00   7.6896641e-01   5.3414561e-01   1.4850647e-01  -5.1007770e-01  -7.5584102e-01  -1.1309838e+00  -1.3345654e+00  -1.4097639e+00  -1.4567882e+00  -1.5171936e+00  -1.2368268e+00  -8.9067573e-01  -2.5502976e-01  -1.8191912e-01   2.8839465e-01   8.0220403e-01   1.2924134e+00   1.3082821e+00   1.3716397e+00   1.3910453e+00   1.0717991e+00   7.9806106e-01   3.8559651e-01   6.5448445e-02  -4.3094908e-01  -6.7425637e-01  -9.8287539e-01  -1.3510520e+00  -1.6278171e+00  -1.4181194e+00  -1.3501172e+00  -1.2427328e+00  -8.3483218e-01  -4.4000176e-01  -3.1532522e-02   5.2021191e-01   8.4209331e-01   9.6860387e-01   1.2862850e+00   1.2801657e+00   1.3528778e+00   1.1976287e+00   8.4555754e-01   5.6032410e-01   5.6938973e-02  -2.7299339e-01  -8.5285912e-01  -1.0039410e+00  -1.3726355e+00  -1.4312980e+00  -1.4534086e+00  -1.3442011e+00  -1.1439465e+00  -8.4096653e-01  -3.9649004e-01   1.0715286e-01   6.2511607e-01   1.0429120e+00   1.1529742e+00   1.2385557e+00   1.3665399e+00   1.1628650e+00   1.1247285e+00   9.8701413e-01   2.7133090e-01  -7.0945907e-02  -3.6337637e-01
   1.6046839e-03   3.1854364e-01   8.1520042e-01   1.0063410e+00   1.1028688e+00   1.3329739e+00   1.1925870e+00   1.2254547e+00   7.8007079e-01   4.4980973e-01   1.5470650e-01  -4.6289568e-01  -6.2251824e-01  -9.1517064e-01  -1.1266586e+00  -1.3206102e+00  -1.7671988e+00  -1.3910530e+00  -1.0699823e+00  -9.2346175e-01  -5.8820463e-01  -1.2248847e-01   4.3460063e-01   5.9596559e-01   9.0187681e-01   1.1242729e+00   1.2830638e+00   1.2955424e+00   1.0788528e+00   8.6167120e-01   4.8502638e-01  -2.4806770e-02  -3.4381229e-01  -9.2880402e-01  -1.0008233e+00  -1.2938062e+00  -1.4116189e+00  -1.6379171e+00  -1.4122643e+00  -1.0064641e+00  -8.9955438e-01  -4.1669562e-01  -1.2325054e-01   4.6594112e-01   8.5712092e-01   9.8398808e-01   1.3455545e+00   1.0906612e+00   1.3253331e+00   1.1112563e+00   8.1159871e-01   4.4178841e-01  -4.4266641e-02  -4.1122522e-01  -6.6629940e-01  -1.0411208e+00  -1.3734333e+00  -1.6168049e+00  -1.7435767e+00  -1.3317466e+00  -1.1833046e+00  -8.3042229e-01  -6.6743910e-01  -5.3245724e-02   4.0080995e-01   8.0948723e-01   8.6457277e-01   1.2562298e+00   1.2777195e+00   1.3310121e+00   1.2177581e+00   8.2045096e-01   6.0141507e-01  -9.3015788e-02  -4.6233913e-01  -8.8702289e-01  -1.1284697e+00  -1.2415566e+00  -1.4351501e+00  -1.5320492e+00  -1.3063996e+00  -1.0074773e+00  -8.0552189e-01  -3.1543211e-01   1.2901685e-01   5.7147713e-01   8.6777476e-01   1.0814475e+00   1.2793854e+00   1.2705993e+00   1.2360710e+00   1.3088458e+00   7.1400108e-01   3.0256794e-01  -2.5761622e-02  -5.0019904e-01  -7.7370598e-01  -1.1717193e+00  -1.3091696e+00  -1.4426873e+00  -1.6158252e+00  -1.3870386e+00  -1.2567621e+00  -9.6483315e-01  -2.8319816e-01   6.9761948e-02   4.4103687e-01   8.7898986e-01   1.3088235e+00   1.3675706e+00   1.3963740e+00   1.1036436e+00   1.1770259e+00   8.9603669e-01   5.7537622e-01   1.4523401e-01  -3.1320578e-01
  -2.2508455e-01   2.4158250e-01   7.6337579e-01   9.8474040e-01   1.2759110e+00   1.3037686e+00   1.2360959e+00   9.9767130e-01   9.4958837e-01   4.9510294e-01   2.2532712e-03  -1.5208695e-01  -6.9411101e-01  -1.0268384e+00  -1.2626378e+00  -1.5437931e+00  -1.4134907e+00  -1.3642375e+00  -1.0474574e+00  -9.1611267e-01  -3.7813758e-01  -1.8930135e-01   2.1251084e-01   6.8242751e-01   1.0658997e+00   1.2096633e+00   1.1923402e+00   1.3092707e+00   1.1345398e+00   8.3307065e-01   3.8393687e-01   6.5861953e-02  -4.1572832e-01  -9.0023422e-01  -9.4382078e-01  -1.4463752e+00  -1.4243898e+00  -1.4991686e+00  -1.4100988e+00  -1.2602560e+00  -7.2700659e-01  -3.4186235e-01  -4.7421064e-02   4.5903932e-01   8.2578749e-01   1.0350792e+00   1.3195240e+00   1.4213370e+00   1.2940380e+00   9.0178238e-01   9.8116401e-01   3.5137299e-01   1.4758500e-01  -2.0250261e-01  -7.5087264e-01  -1.1089944e+00  -1.3722757e+00  -1.4810751e+00  -1.4190186e+00  -1.2524750e+00  -1.1039908e+00  -9.0085458e-01  -5.2387999e-01  -7.9499793e-02   3.2775665e-01   8.6388273e-01   1.1315025e+00   1.2897660e+00   1.0922527e+00   1.2600147e+00   1.0519068e+00   9.1815638e-01   3.3848858e-01   6.0457859e-02  -3.5242567e-01  -6.6215175e-01  -1.1192254e+00  -1.4328225e+00  -1.5043365e+00  -1.3532312e+00  -1.1527584e+00  -1.1520212e+00  -8.4256487e-01  -4.7849245e-01   7.4398768e-02   4.0585431e-01   9.2920443e-01   1.2008806e+00   1.3113762e+00   1.4279008e+00   1.2140961e+00   1.1378190e+00   6.8449220e-01   2.4408551e-01   6.5334505e-02  -3.7692311e-01  -8.1610827e-01  -9.2245019e-01  -1.3967212e+00  -1.4952362e+00  -1.5908335e+00  -1.4676959e+00  -1.0917946e+00  -8.0780344e-01  -3.2124667e-01  -6.4081153e-02   7.1539093e-01   8.6796253e-01   1.1968730e+00   1.2568122e+00   1.2272923e+00   1.6664015e+00   1.0827974e+00   8.6770401e-01   1.7354926e-01  -1.2939451e-01  -3.1774372e-01
  -1.1079871e-01   2.8540355e-01   7.3649596e-01   1.0681621e+00   1.1756174e+00   1.1996284e+00   1.2727975e+00   1.0404306e+00   8.2914618e-01   6.7581199e-01   2.0071837e-01  -3.6470671e-01  -6.2958235e-01  -9.9423013e-01  -1.2054712e+00  -1.4913650e+00  -1.5502437e+00  -1.4357768e+00  -1.1414751e+00  -9.0175710e-01  -2.5347820e-01  -8.0783821e-02   3.0568140e-01   7.2658988e-01   8.2573689e-01   1.2315243e+00   1.4333243e+00   1.3061685e+00   1.0307013e+00   7.7105877e-01   6.8000475e-01   7.8878507e-02  -5.1465073e-01  -7.6694399e-01  -1.0468826e+00  -1.4426607e+00  -1.5691337e+00  -1.4513256e+00  -1.3700130e+00  -1.3419889e+00  -8.1918460e-01  -5.3759915e-01   7.1087721e-02   4.1191723e-01   8.2294879e-01   9.5254183e-01   1.2349078e+00   1.4500904e+00   1.1860686e+00   1.0886109e+00   9.5676506e-01   5.3031387e-01   1.6570512e-01  -4.3528408e-01  -7.4836782e-01  -1.2235485e+00  -1.2264311e+00  -1.5180218e+00  -1.5158378e+00  -1.3199459e+00  -1.0511852e+00  -8.4259358e-01  -4.2018595e-01  -2.7729696e-02   4.4598338e-01   9.7250476e-01   9.4640134e-01   1.3538840e+00   1.4192548e+00   1.3340247e+00   1.1418860e+00   7.7699969e-01   4.5048905e-01   6.4380462e-02  -4.4421386e-01  -8.5090729e-01  -1.1633574e+00  -1.3696396e+00  -1.4123922e+00  -1.4418581e+00  -1.2901804e+00  -1.0471355e+00  -7.4309857e-01  -4.3823637e-01   3.0585655e-01   4.3372912e-01   7.6837514e-01   1.0387820e+00   1.3738265e+00   1.1267835e+00   1.2825316e+00   1.1211906e+00   9.6304170e-01   4.8196466e-01   1.0207886e-01  -3.7621194e-01  -8.3183752e-01  -1.0659877e+00  -1.3374763e+00  -1.4289469e+00  -1.4409708e+00  -1.3230119e+00  -9.8058749e-01  -7.8053086e-01  -5.7634725e-01   3.1727540e-04   5.9120243e-01   8.0302357e-01   9.9501857e-01   1.2601488e+00   1.1872717e+00   1.3500752e+00   9.3243611e-01   8.6171199e-01   3.4329744e-01  -8.8724611e-02  -3.9143432e-01
  -1.4555946e-01   2.6847656e-01   7.6822327e-01   1.0544015e+00   1.1251649e+00   1.4534385e+00   1.1589324e+00   1.2821146e+00   7.4275443e-01   7.0105786e-01   3.5454109e-01  -2.4354611e-01  -6.7161225e-01  -1.0878848e+00  -1.3836422e+00  -1.5456463e+00  -1.3508162e+00  -1.4699993e+00  -1.0165825e+00  -8.0316647e-01  -3.9091175e-01  -6.4143677e-02   3.4837637e-01   7.5239254e-01   1.0170021e+00   1.2288562e+00   1.3879699e+00   1.3127343e+00   1.0454829e+00   9.3381344e-01   5.5585837e-01   4.0966966e-02  -2.4993342e-01  -8.5845738e-01  -8.5399941e-01  -1.4626956e+00  -1.4204396e+00  -1.4289798e+00  -1.6048400e+00  -1.3330923e+00  -7.5921703e-01  -7.2705323e-01  -3.8812554e-02   4.4794418e-01   7.7544346e-01   1.2555871e+00   1.1957970e+00   1.3601443e+00   1.2845096e+00   1.3541468e+00   9.0533595e-01   5.4824539e-01   4.5211480e-02  -3.7251046e-01  -7.9980834e-01  -1.2839874e+00  -1.2634179e+00  -1.4717108e+00  -1.3840472e+00  -1.4359342e+00  -1.2177570e+00  -7.0929302e-01  -2.6074724e-01   6.8380284e-02   5.0235014e-01   7.6844068e-01   1.1528177e+00   1.2655495e+00   1.5258017e+00   1.3252644e+00   9.1904016e-01   8.2379813e-01   5.4496395e-01   3.2627274e-02  -2.5620051e-01  -8.3290294e-01  -1.2795530e+00  -1.4680368e+00  -1.5799226e+00  -1.5207572e+00  -1.2883436e+00  -1.3782524e+00  -7.7445957e-01  -3.2536322e-01   9.3919558e-02   2.9149759e-01   5.9703056e-01   8.9488591e-01   1.1605507e+00   1.4645897e+00   1.1832714e+00   1.1267978e+00   7.7459312e-01   4.7921023e-01  -3.4378478e-04  -4.1736575e-01  -8.3572539e-01  -1.3028018e+00  -1.2622069e+00  -1.5021056e+00  -1.5871525e+00  -1.4704660e+00  -1.1015165e+00  -8.1177533e-01  -5.2216221e-01   1.0380427e-01   2.3809469e-01   6.4863706e-01   1.0594255e+00   1.2454489e+00   1.2592587e+00   1.3893508e+00   1.1381292e+00   7.8532391e-01   5.0075519e-01   1.4816620e-01  -3.7846792e-01
